user,diff
38798,"[50, 2916, 68237, 3703]"
38800,"[4217, 6978, 60382, 58303]"
38802,"[62849, 56003, 3421, 56367]"
38809,"[102125, 88140, 99813, 68358]"
38815,"[6618, 2324, 3910, 551]"
38817,"[48872, 61240, 27821, 1213]"
38820,"[4409, 32770, 44555, 6003]"
38824,"[59784, 3793, 48394, 55830]"
38826,"[50872, 8338, 1572, 936]"
38833,"[84152, 3114, 3578, 103042]"
38834,"[62374, 27611, 3996, 53894]"
38835,"[55290, 8970, 60397, 1207]"
38843,"[97304, 44849, 100556, 5903]"
38845,"[4776, 60979, 4235, 69844]"
38846,"[26729, 2580, 1213, 52973]"
38852,"[2959, 3897, 3114, 231]"
38854,"[5049, 2794, 2877, 64957]"
38855,"[6378, 1682, 3947, 26181]"
38856,"[2657, 6539, 3052, 4886]"
38873,"[61240, 1673, 55820, 68157]"
38874,"[2280, 3033, 3555, 3253]"
38877,"[1193, 316, 6365, 1198]"
38881,"[6016, 52281, 1203, 150]"
38888,"[1225, 4262, 8622, 26662]"
38893,"[1136, 4865, 7153, 55247]"
38896,"[3081, 260, 7153, 7502]"
38899,"[55280, 8874, 2819, 3948]"
38903,"[6016, 6857, 2115, 1287]"
38914,"[43904, 419, 55995, 55245]"
38918,"[2248, 899, 3317, 82143]"
38925,"[46578, 316, 5669, 1047]"
38933,"[3564, 4306, 53972, 2359]"
38935,"[3467, 82459, 35836, 2997]"
38936,"[1032, 2762, 6331, 215]"
38939,"[4720, 84954, 2413, 1199]"
38940,"[49272, 49793, 508, 44199]"
38949,"[8360, 8169, 33794, 51662]"
38957,"[55872, 7161, 2571, 728]"
38958,"[2424, 6266, 63853, 4823]"
38963,"[50872, 457, 51091, 2000]"
38965,"[339, 628, 69574, 3071]"
38980,"[3864, 3826, 2115, 318]"
38985,"[6944, 8529, 27, 7254]"
38987,"[1265, 46578, 1281, 1223]"
38988,"[26681, 79293, 79702, 56367]"
38991,"[45728, 8641, 2422, 4734]"
38992,"[648, 708, 7614, 4823]"
38999,"[8017, 3730, 1252, 3468]"
39003,"[1320, 49530, 1917, 52722]"
39012,"[8014, 25771, 3022, 590]"
39015,"[8961, 54503, 30749, 44199]"
39017,"[5218, 55820, 1221, 111]"
39022,"[1240, 2762, 3698, 6537]"
39024,"[353, 82378, 95309, 82167]"
39032,"[2064, 72226, 71579, 73023]"
39033,"[89492, 1219, 53123, 8638]"
39034,"[4993, 47099, 34150, 58559]"
39040,"[8784, 88810, 1036, 590]"
39041,"[6122, 2762, 2005, 7438]"
39044,"[2321, 7147, 356, 5617]"
39045,"[6612, 908, 2502, 48262]"
39049,"[1704, 586, 1291, 541]"
39050,"[33679, 7153, 3755, 58559]"
39052,"[1784, 1307, 413, 4351]"
39053,"[8336, 4896, 595, 356]"
39056,"[1265, 63082, 82459, 60069]"
39061,"[8641, 63082, 54503, 59615]"
39071,"[68954, 40815, 1356, 3751]"
39079,"[3793, 71106, 54259, 34405]"
39090,"[60040, 4993, 1276, 102445]"
39093,"[91500, 2997, 7254, 106487]"
39100,"[72641, 5349, 4085, 3471]"
39102,"[45722, 44195, 35836, 45517]"
39103,"[337, 4738, 7099, 2858]"
39104,"[8784, 1673, 1258, 5618]"
39105,"[48516, 2028, 33166, 743]"
39107,"[1358, 30749, 47894, 3095]"
39114,"[1537, 55995, 53972, 3429]"
39117,"[1994, 5690, 902, 110]"
39132,"[5010, 2571, 588, 51662]"
39134,"[60760, 59315, 1909, 7254]"
39137,"[608, 3793, 32587, 780]"
39142,"[7121, 6461, 1206, 4878]"
39151,"[345, 4210, 6197, 1967]"
39154,"[6645, 55820, 56782, 70286]"
39156,"[1262, 745, 54286, 58559]"
39166,"[6016, 858, 1203, 5349]"
39169,"[5504, 6593, 6155, 39444]"
39173,"[2000, 778, 5308, 56367]"
39179,"[2541, 8641, 74458, 61250]"
39181,"[118700, 7116, 92420, 116797]"
39190,"[30793, 17, 34162, 4973]"
39212,"[2000, 108932, 82767, 215]"
39214,"[6337, 7891, 41997, 6727]"
39216,"[7143, 76093, 4246, 6942]"
39218,"[6808, 2011, 587, 5816]"
39222,"[63072, 73321, 56339, 1653]"
39238,"[1962, 2739, 908, 57669]"
39243,"[38304, 1, 3504, 66934]"
39250,"[36529, 5388, 500, 104241]"
39253,"[25929, 3730, 25763, 3654]"
39258,"[1240, 380, 1732, 780]"
39260,"[457, 1954, 3980, 2380]"
39265,"[7153, 86332, 6373, 7502]"
39268,"[79702, 778, 2513, 1270]"
39269,"[7505, 1748, 3317, 2174]"
39271,"[30825, 2858, 3499, 4799]"
39275,"[3418, 5459, 8949, 2959]"
39277,"[4816, 8528, 923, 2005]"
39283,"[296, 50872, 38038, 1223]"
39284,"[41569, 25788, 3421, 47999]"
39290,"[4226, 2580, 37741, 4734]"
39292,"[1441, 1210, 2291, 2693]"
39294,"[3147, 48516, 55820, 1206]"
39298,"[1617, 50, 5349, 72998]"
39306,"[4424, 6666, 26587, 26350]"
39311,"[66097, 71460, 110, 68358]"
39326,"[111659, 5903, 1222, 71327]"
39327,"[1291, 2762, 2571, 68954]"
39329,"[6016, 1193, 26662, 47]"
39330,"[8784, 589, 1206, 1527]"
39333,"[520, 288, 2028, 6]"
39337,"[6874, 3114, 5989, 5218]"
39343,"[1997, 6377, 1197, 903]"
39345,"[1193, 1203, 1748, 68237]"
39346,"[8376, 7841, 6216, 1940]"
39348,"[2404, 1036, 5541, 81847]"
39350,"[8529, 1259, 29, 1358]"
39353,"[842, 7387, 8830, 4911]"
39365,"[72720, 30707, 88125, 2006]"
39372,"[1088, 7256, 5693, 3006]"
39373,"[3033, 7981, 1580, 69]"
39382,"[67408, 55820, 68157, 58559]"
39387,"[2683, 3916, 73854, 71535]"
39390,"[63826, 48774, 5630, 110]"
39397,"[46578, 8906, 5146, 8958]"
39398,"[1240, 1625, 19, 1198]"
39405,"[32, 1921, 1258, 2467]"
39413,"[1873, 838, 150, 6942]"
39414,"[49272, 46578, 31660, 60069]"
39428,"[5952, 8914, 19, 292]"
39429,"[34072, 33794, 3052, 81847]"
39430,"[8949, 112183, 541, 2303]"
39432,"[553, 6218, 27410, 6893]"
39436,"[648, 53322, 46578, 54286]"
39438,"[1704, 4848, 5878, 47423]"
39440,"[7022, 63131, 750, 6711]"
39441,"[1200, 5618, 1299, 1254]"
39449,"[3793, 8866, 64701, 111622]"
39450,"[7153, 6874, 2028, 4450]"
39451,"[3246, 53972, 52973, 6870]"
39454,"[25777, 44555, 1732, 48516]"
39455,"[4144, 50160, 3262, 2318]"
39458,"[8528, 785, 2890, 3]"
39459,"[46578, 94466, 899, 7669]"
39464,"[59784, 49530, 72998, 4886]"
39472,"[1089, 32587, 293, 165]"
39475,"[26614, 1291, 2676, 1580]"
39478,"[6753, 45726, 40574, 1393]"
39490,"[480, 4993, 7387, 5995]"
39493,"[307, 1682, 1259, 1387]"
39495,"[1584, 77667, 2997, 94959]"
39496,"[4993, 2009, 34405, 1289]"
39497,"[7502, 64614, 37733, 41566]"
39498,"[3089, 1517, 2502, 5617]"
39507,"[2858, 8507, 26903, 2791]"
39518,"[2571, 4855, 33838, 3527]"
39519,"[4025, 6539, 7173, 79091]"
39533,"[539, 2028, 1262, 5903]"
39536,"[673, 1405, 5349, 2502]"
39542,"[117176, 115617, 7323, 62374]"
39544,"[1089, 7361, 4878, 38886]"
39550,"[1304, 36, 805, 2959]"
39555,"[72998, 69481, 296, 33166]"
39556,"[1673, 31660, 7099, 1356]"
39558,"[7099, 2355, 2997, 527]"
39562,"[46976, 8873, 57669, 3910]"
39566,"[7360, 6323, 6502, 5679]"
39570,"[7361, 59315, 260, 924]"
39572,"[2890, 2324, 106438, 55247]"
39579,"[91529, 6586, 91414, 81847]"
39581,"[79824, 7925, 113741, 6679]"
39582,"[1729, 2, 6003, 2918]"
39591,"[1136, 2329, 1228, 2297]"
39600,"[44195, 3508, 55765, 3471]"
39606,"[48385, 1573, 41566, 52973]"
39609,"[6889, 1027, 1844, 4727]"
39613,"[1278, 3930, 4016, 8910]"
39616,"[1610, 30707, 2359, 6711]"
39618,"[17, 4969, 78499, 85414]"
39623,"[64114, 40819, 1022, 67295]"
39625,"[2072, 1377, 33794, 1007]"
39629,"[8640, 3273, 6593, 1013]"
39647,"[27816, 6385, 104913, 2248]"
39655,"[81385, 76251, 79132, 55765]"
39666,"[57504, 89305, 778, 55069]"
39672,"[8665, 1387, 1517, 1262]"
39686,"[1945, 10, 4878, 3578]"
39687,"[8361, 4310, 2353, 3623]"
39688,"[920, 3949, 56757, 551]"
39689,"[1, 4993, 7153, 367]"
39691,"[34162, 61132, 1222, 2959]"
39700,"[904, 858, 2019, 7919]"
39707,"[1193, 741, 26662, 51255]"
39710,"[4489, 474, 5349, 1271]"
39712,"[90376, 954, 97866, 6016]"
39714,"[1233, 40723, 48780, 8807]"
39715,"[1704, 3578, 36, 110]"
39736,"[6016, 97, 7147, 1221]"
39743,"[2253, 610, 2693, 62]"
39745,"[34048, 6857, 5945, 58559]"
39750,"[162, 2761, 898, 235]"
39754,"[1104, 2336, 106916, 1276]"
39756,"[71535, 6377, 8874, 77455]"
39760,"[5952, 1625, 1132, 1197]"
39766,"[1104, 81782, 85414, 3735]"
39769,"[648, 2273, 1196, 368]"
39771,"[89904, 33794, 2843, 4973]"
39776,"[8784, 858, 1251, 4973]"
39778,"[3745, 595, 3740, 95]"
39790,"[1217, 2762, 5782, 1527]"
39792,"[8969, 86882, 3100, 5686]"
39804,"[4979, 1196, 3949, 1663]"
39805,"[7160, 1907, 6618, 2571]"
39807,"[4306, 3275, 4006, 1262]"
39809,"[5772, 34, 5644, 31116]"
39810,"[608, 2642, 3363, 72998]"
39817,"[4499, 316, 349, 2687]"
39820,"[8368, 3578, 5445, 1101]"
39821,"[480, 3809, 4874, 33004]"
39823,"[8827, 858, 26163, 1235]"
39827,"[208, 594, 1676, 47]"
39842,"[57640, 81845, 55118, 78039]"
39847,"[4848, 1729, 509, 2959]"
39849,"[66097, 93363, 112852, 68358]"
39851,"[260, 613, 1252, 6711]"
39852,"[904, 1617, 1221, 54286]"
39859,"[69712, 80969, 64701, 6542]"
39869,"[1240, 30812, 5349, 2396]"
39871,"[3467, 2517, 2398, 3111]"
39873,"[89840, 3362, 5291, 90531]"
39880,"[440, 58376, 7163, 38061]"
39891,"[3484, 1580, 33493, 33166]"
39901,"[1625, 1917, 150, 27831]"
39902,"[34405, 34319, 1391, 58559]"
39907,"[3081, 71131, 1196, 79132]"
39910,"[5816, 4370, 260, 6942]"
39915,"[36276, 59725, 8949, 58975]"
39916,"[608, 74458, 1196, 1262]"
39925,"[47952, 595, 524, 8958]"
39926,"[118696, 1196, 68157, 112623]"
39928,"[4720, 1196, 1590, 81591]"
39934,"[592, 4993, 858, 44761]"
39937,"[55272, 48394, 32598, 33679]"
39954,"[2243, 1573, 318, 6711]"
39962,"[832, 3825, 4474, 4291]"
39964,"[6377, 6874, 30707, 8949]"
39969,"[71057, 34405, 58998, 93287]"
39972,"[7361, 48394, 3083, 7323]"
39973,"[1968, 6377, 1258, 2288]"
39976,"[1210, 6874, 8874, 58559]"
39985,"[380, 3755, 2804, 5299]"
39989,"[45722, 1580, 6373, 52722]"
39998,"[318, 4993, 4226, 70286]"
40002,"[2144, 85881, 3635, 590]"
40008,"[2144, 1089, 1207, 8807]"
40012,"[208, 56251, 79132, 68237]"
40013,"[105844, 72395, 1148, 111]"
40014,"[48738, 4095, 1258, 7151]"
40016,"[4993, 7153, 318, 951]"
40020,"[5400, 1033, 42418, 46578]"
40021,"[71033, 1252, 33493, 104374]"
40022,"[3996, 1084, 56782, 58559]"
40032,"[593, 73, 4976, 1214]"
40033,"[8360, 72641, 112138, 5014]"
40035,"[73, 1271, 55052, 45447]"
40040,"[1210, 82459, 1580, 58559]"
40046,"[2160, 1210, 60069, 4776]"
40047,"[26776, 6377, 8132, 1213]"
40052,"[89904, 77658, 8275, 5957]"
40053,"[6016, 34162, 8784, 89492]"
40054,"[608, 3988, 589, 8207]"
40063,"[1617, 2011, 1265, 85414]"
40066,"[1208, 6874, 1610, 296]"
40069,"[5810, 3177, 8362, 3257]"
40071,"[2355, 82459, 55908, 64957]"
40074,"[648, 4011, 48516, 454]"
40076,"[45720, 497, 6874, 4246]"
40077,"[2360, 78209, 1028, 74510]"
40082,"[61240, 31696, 54286, 1263]"
40084,"[5816, 1961, 30707, 1199]"
40091,"[7361, 96610, 5995, 2959]"
40092,"[45720, 9010, 5952, 2959]"
40093,"[50872, 7297, 1274, 5291]"
40094,"[1089, 4963, 4901, 33166]"
40099,"[1625, 4226, 3996, 3911]"
40100,"[912, 78499, 6428, 41566]"
40101,"[69122, 2596, 69406, 3148]"
40109,"[1234, 5995, 5388, 30749]"
40110,"[8784, 480, 3499, 8933]"
40112,"[1617, 1178, 46723, 2243]"
40119,"[8368, 63876, 54190, 74324]"
40126,"[5632, 1945, 32587, 1245]"
40131,"[3408, 34162, 2020, 22]"
40134,"[4246, 55765, 62, 919]"
40141,"[60735, 44555, 47, 2455]"
40142,"[112, 4993, 6365, 7153]"
40144,"[32, 1233, 2890, 1231]"
40148,"[68954, 2012, 55765, 2431]"
40150,"[45720, 49530, 4995, 54286]"
40151,"[2000, 7438, 54286, 6807]"
40152,"[329, 104841, 1124, 4901]"
40154,"[2490, 6947, 53972, 293]"
40166,"[66097, 31410, 1060, 858]"
40169,"[56921, 27611, 69844, 1031]"
40174,"[56744, 1036, 3285, 64575]"
40178,"[1270, 4085, 4102, 8958]"
40181,"[1584, 2683, 3175, 95]"
40182,"[55280, 673, 103539, 93422]"
40186,"[4306, 54259, 1653, 52885]"
40189,"[90376, 5952, 3677, 116797]"
40191,"[832, 593, 5989, 3735]"
40192,"[457, 2406, 1172, 1198]"
40194,"[154, 5955, 260, 1597]"
40196,"[54281, 1721, 74868, 59387]"
40198,"[457, 3275, 6934, 7199]"
40206,"[2600, 67508, 70, 69134]"
40209,"[1299, 8873, 3147, 1358]"
40211,"[480, 8604, 2571, 53972]"
40215,"[1210, 50802, 7317, 40815]"
40216,"[3247, 293, 104374, 78039]"
40220,"[5440, 2115, 277, 950]"
40221,"[5618, 531, 79132, 71535]"
40222,"[364, 7323, 260, 1357]"
40226,"[2329, 4027, 6377, 4973]"
40232,"[2137, 2019, 8033, 7135]"
40234,"[2712, 61236, 55805, 950]"
40243,"[4993, 778, 2028, 8910]"
40244,"[306, 44195, 1060, 1103]"
40256,"[34048, 953, 33794, 6218]"
40261,"[68791, 32587, 3147, 68159]"
40262,"[6776, 272, 2150, 2863]"
40263,"[329, 1907, 1876, 4223]"
40265,"[1193, 858, 2028, 65514]"
40266,"[2080, 552, 277, 1367]"
40268,"[2232, 48780, 1676, 8665]"
40271,"[6548, 48516, 6709, 4973]"
40272,"[5528, 93721, 87234, 102993]"
40275,"[6016, 2762, 60074, 1961]"
40277,"[3256, 474, 7018, 2006]"
40280,"[593, 98491, 8949, 79091]"
40282,"[296, 5418, 6539, 1198]"
40283,"[1617, 55247, 44195, 56367]"
40285,"[6329, 3949, 2580, 7773]"
40287,"[457, 8970, 40819, 260]"
40288,"[59392, 5378, 60674, 4896]"
40300,"[296, 74458, 55765, 58559]"
40301,"[4217, 1777, 3261, 56367]"
40304,"[2770, 37731, 1485, 59143]"
40305,"[1544, 66097, 45003, 1734]"
40306,"[8874, 60684, 5294, 67087]"
40307,"[7841, 6754, 1275, 7153]"
40308,"[2730, 2947, 4085, 1022]"
40315,"[73808, 1209, 44555, 48385]"
40333,"[56251, 66297, 54995, 74789]"
40339,"[344, 34405, 2804, 541]"
40344,"[3089, 74458, 57669, 45950]"
40345,"[2617, 1580, 367, 51255]"
40354,"[1136, 5945, 1217, 6502]"
40361,"[3543, 26084, 76093, 535]"
40365,"[7256, 5642, 1250, 7438]"
40375,"[86882, 79132, 5477, 93510]"
40381,"[4776, 73017, 86190, 8368]"
40382,"[5952, 2137, 595, 6953]"
40384,"[4387, 539, 26398, 2334]"
40390,"[1193, 63082, 1206, 55247]"
40397,"[72641, 4995, 112852, 88125]"
40398,"[101112, 2, 4069, 91542]"
40399,"[48394, 1275, 908, 5445]"
40403,"[69644, 589, 59037, 5463]"
40411,"[8984, 8529, 1923, 3751]"
40412,"[736, 2315, 68358, 32743]"
40420,"[3082, 1947, 1204, 5349]"
40421,"[2843, 595, 60069, 2078]"
40424,"[5952, 6539, 79132, 150]"
40426,"[784, 2706, 805, 590]"
40427,"[26776, 6857, 1258, 8253]"
40428,"[3554, 7324, 7293, 80839]"
40430,"[30810, 79293, 66934, 3578]"
40433,"[32009, 4025, 56169, 56949]"
40436,"[5952, 1, 924, 500]"
40437,"[8361, 1515, 1221, 1222]"
40443,"[6378, 27706, 5524, 1645]"
40446,"[904, 66097, 72011, 33893]"
40451,"[2329, 2194, 3052, 2478]"
40453,"[68952, 8874, 1358, 68319]"
40455,"[216, 7373, 1198, 1461]"
40466,"[90888, 102993, 2691, 46976]"
40468,"[4263, 3730, 5836, 599]"
40469,"[1676, 1212, 3301, 454]"
40472,"[104913, 3578, 27660, 6709]"
40476,"[34336, 780, 34405, 454]"
40478,"[1907, 2571, 4270, 2863]"
40483,"[1248, 86833, 91542, 2406]"
40485,"[32, 4881, 3683, 1222]"
40486,"[90403, 2115, 65261, 26662]"
40488,"[593, 2730, 2106, 52319]"
40491,"[608, 858, 3819, 30812]"
40504,"[356, 7586, 2916, 103253]"
40514,"[62553, 2858, 68954, 4054]"
40520,"[904, 1233, 4995, 6724]"
40521,"[1240, 1198, 6016, 70286]"
40523,"[1288, 87306, 172, 65982]"
40527,"[1196, 7147, 2716, 2949]"
40528,"[3461, 60126, 41566, 54503]"
40532,"[95873, 2409, 103306, 52281]"
40539,"[41569, 858, 1732, 1221]"
40543,"[2616, 1265, 4226, 54286]"
40544,"[54736, 112852, 950, 55118]"
40547,"[32, 1282, 4878, 1215]"
40550,"[2329, 5418, 46723, 6953]"
40552,"[3114, 4022, 2406, 49286]"
40555,"[7361, 3147, 1148, 33493]"
40573,"[1721, 356, 597, 69757]"
40577,"[8464, 6297, 40819, 3068]"
40579,"[34072, 1961, 6062, 4951]"
40581,"[1653, 86835, 6541, 6502]"
40590,"[73017, 79132, 1917, 6711]"
40592,"[69784, 3949, 1380, 36517]"
40594,"[70336, 27801, 2628, 70159]"
40598,"[2144, 109487, 4995, 208]"
40604,"[281, 1233, 1198, 5945]"
40610,"[3408, 1234, 5989, 26614]"
40612,"[1220, 2572, 1580, 3911]"
40616,"[1218, 3948, 2605, 3578]"
40617,"[46972, 103141, 4318, 5541]"
40618,"[117176, 107771, 33124, 40583]"
40619,"[8645, 5401, 1196, 4380]"
40626,"[6936, 745, 7451, 110]"
40633,"[6016, 1219, 105844, 1227]"
40635,"[55280, 2028, 2997, 54503]"
40640,"[2353, 2058, 733, 58559]"
40642,"[5265, 7361, 30749, 2302]"
40643,"[66665, 81788, 5989, 85414]"
40651,"[5152, 34162, 2427, 67087]"
40652,"[7362, 1042, 1884, 3949]"
40661,"[5952, 17, 3114, 36]"
40662,"[62203, 5995, 5669, 1255]"
40681,"[49272, 5378, 8917, 34162]"
40683,"[6977, 40819, 356, 1701]"
40685,"[7361, 1610, 5989, 4022]"
40687,"[848, 3035, 30749, 1197]"
40688,"[59315, 43932, 3949, 5323]"
40692,"[6977, 1089, 555, 33646]"
40693,"[8376, 3361, 4644, 1247]"
40696,"[1136, 7836, 2997, 1208]"
40699,"[2, 86835, 1748, 83134]"
40704,"[24, 2580, 54286, 6711]"
40708,"[1210, 4226, 733, 7090]"
40713,"[1616, 707, 1285, 68791]"
40714,"[2248, 4235, 55280, 111]"
40717,"[52241, 8905, 52245, 8985]"
40719,"[1722, 5810, 2572, 6333]"
40720,"[63033, 56174, 2916, 8798]"
40721,"[112552, 50, 2732, 3578]"
40723,"[1537, 8228, 5878, 265]"
40724,"[2011, 2324, 101, 2502]"
40726,"[36529, 54001, 4022, 3967]"
40728,"[2194, 2011, 1101, 1213]"
40734,"[2174, 48516, 788, 26614]"
40736,"[4705, 5299, 47629, 3911]"
40752,"[1263, 3037, 3019, 1079]"
40753,"[2329, 6539, 8665, 7153]"
40755,"[1250, 5989, 54286, 455]"
40761,"[55280, 73017, 71579, 85881]"
40763,"[3105, 1210, 475, 58559]"
40764,"[97752, 99114, 5995, 116797]"
40765,"[546, 2093, 262, 44191]"
40768,"[105844, 1204, 1012, 116797]"
40769,"[2329, 858, 1269, 2231]"
40773,"[34336, 94070, 98203, 38798]"
40774,"[5218, 5995, 1693, 44022]"
40776,"[969, 1610, 380, 1265]"
40779,"[69481, 112171, 356, 114935]"
40782,"[1784, 7361, 81834, 69757]"
40783,"[6869, 41585, 8797, 31545]"
40786,"[648, 56805, 1028, 34405]"
40790,"[110, 1676, 1590, 5903]"
40793,"[3258, 94777, 89745, 1361]"
40796,"[46578, 1059, 2502, 4886]"
40797,"[78266, 74458, 30810, 74685]"
40798,"[2976, 72011, 2116, 33004]"
40799,"[104, 81788, 32587, 81932]"
40802,"[84954, 83369, 8970, 45447]"
40804,"[8376, 916, 2912, 3911]"
40806,"[8784, 8464, 858, 2167]"
40814,"[1240, 1234, 58, 2997]"
40826,"[2672, 3484, 6566, 84847]"
40833,"[745, 5418, 34437, 165]"
40842,"[1089, 4226, 48516, 2951]"
40844,"[3114, 2683, 6539, 46850]"
40845,"[1968, 2683, 2628, 2918]"
40847,"[1189, 1223, 565, 39183]"
40848,"[345, 34, 4902, 56367]"
40863,"[288, 380, 5445, 5989]"
40865,"[2985, 41997, 7022, 45447]"
40876,"[4025, 60684, 65261, 73017]"
40877,"[30825, 8622, 31225, 53894]"
40879,"[39381, 4641, 33154, 57669]"
40880,"[103801, 2291, 899, 74573]"
40882,"[33154, 48394, 5989, 4903]"
40884,"[457, 3578, 2485, 55118]"
40887,"[4298, 5475, 79132, 2970]"
40893,"[1088, 3114, 2424, 7285]"
40898,"[555, 2997, 60503, 54259]"
40902,"[1136, 203, 733, 2502]"
40905,"[4022, 2921, 428, 1198]"
40906,"[1291, 1193, 3147, 3996]"
40908,"[858, 25971, 1222, 3471]"
40912,"[53123, 6155, 1252, 5991]"
40915,"[96610, 4963, 33660, 3578]"
40917,"[40278, 93838, 104069, 110102]"
40922,"[89904, 117881, 112556, 2324]"
40924,"[2617, 6874, 8644, 2396]"
40932,"[1704, 1259, 381, 4246]"
40934,"[5971, 7099, 7438, 55167]"
40938,"[7982, 53326, 2078, 8495]"
40940,"[5666, 1580, 4262, 39]"
40943,"[2706, 3868, 2134, 63479]"
40956,"[31685, 4499, 30749, 5237]"
40960,"[5505, 1619, 2340, 141]"
40968,"[1161, 1218, 1884, 1245]"
40969,"[73344, 6874, 589, 26471]"
40976,"[7037, 2329, 4011, 38061]"
40977,"[480, 2529, 2018, 2863]"
40979,"[1225, 55276, 356, 37733]"
40984,"[4027, 1381, 1086, 4215]"
40985,"[296, 3147, 1704, 6711]"
40992,"[1193, 1234, 1228, 37733]"
41000,"[2706, 63131, 5418, 47099]"
41017,"[4226, 4235, 1198, 30707]"
41018,"[4034, 1276, 1101, 1247]"
41019,"[5952, 8961, 52435, 7444]"
41029,"[63876, 81562, 55820, 3967]"
41033,"[969, 68954, 7123, 7748]"
41034,"[1208, 4034, 1307, 858]"
41040,"[2800, 53121, 53125, 45662]"
41047,"[49272, 33493, 1227, 41997]"
41049,"[26547, 40732, 7099, 7454]"
41051,"[71264, 1193, 4306, 51540]"
41065,"[1221, 4034, 48516, 8981]"
41070,"[70208, 74916, 79132, 4007]"
41073,"[1013, 1307, 597, 1951]"
41079,"[71928, 89904, 7024, 100344]"
41083,"[1096, 2324, 50872, 316]"
41084,"[10, 99114, 89118, 1206]"
41085,"[34048, 30825, 8985, 1792]"
41091,"[32587, 34405, 52245, 41566]"
41094,"[3256, 26555, 1923, 1408]"
41096,"[27808, 5010, 2995, 72998]"
41100,"[50872, 74458, 63082, 500]"
41104,"[56145, 56174, 2302, 1527]"
41107,"[3418, 2115, 428, 349]"
41114,"[318, 112852, 7438, 104879]"
41115,"[1224, 1721, 904, 2991]"
41120,"[6365, 49530, 2788, 29]"
41122,"[59784, 73881, 50872, 66097]"
41131,"[4308, 33493, 66934, 1367]"
41142,"[59784, 49396, 60069, 6502]"
41146,"[61240, 80489, 1219, 5013]"
41152,"[89745, 19, 98809, 91542]"
41158,"[42632, 59369, 3994, 6013]"
41160,"[112552, 8121, 118696, 51255]"
41163,"[6377, 4306, 55908, 1258]"
41165,"[96488, 1272, 1219, 3198]"
41184,"[1682, 379, 380, 26614]"
41189,"[3160, 6987, 6874, 1243]"
41196,"[6377, 3993, 71899, 41285]"
41207,"[1089, 5971, 6333, 253]"
41208,"[1270, 88129, 97921, 8838]"
41210,"[72171, 2707, 7587, 2511]"
41212,"[2194, 55820, 81845, 2599]"
41214,"[1258, 435, 4734, 370]"
41215,"[56885, 7980, 102445, 106782]"
41218,"[3504, 555, 1196, 68157]"
41223,"[2594, 3556, 6350, 4902]"
41226,"[111921, 34150, 80363, 111622]"
41231,"[520, 3977, 5108, 1407]"
41235,"[3897, 524, 165, 2502]"
41244,"[8984, 95088, 2005, 106487]"
41251,"[46723, 6620, 68157, 72998]"
41263,"[4011, 6773, 1214, 247]"
41264,"[31658, 3179, 2174, 1015]"
41267,"[2560, 1192, 111759, 68159]"
41273,"[109578, 97938, 4558, 2455]"
41277,"[27721, 104841, 71450, 3994]"
41281,"[1249, 97306, 4011, 113741]"
41282,"[80241, 89470, 33437, 7254]"
41283,"[25947, 500, 7835, 26294]"
41290,"[6664, 3418, 8638, 7254]"
41303,"[208, 474, 2324, 45722]"
41305,"[84152, 91690, 111659, 111759]"
41323,"[8784, 1089, 6016, 2502]"
41324,"[3249, 3418, 8947, 8665]"
41329,"[1248, 5418, 1267, 1212]"
41331,"[3176, 53129, 101362, 5903]"
41347,"[1233, 88125, 102445, 48774]"
41349,"[8984, 50, 1214, 3578]"
41356,"[364, 48780, 508, 8798]"
41357,"[91529, 4299, 60684, 6373]"
41364,"[8784, 337, 4936, 7156]"
41366,"[2761, 78499, 55118, 54259]"
41367,"[45722, 2571, 108979, 105954]"
41368,"[5944, 33162, 1210, 2549]"
41372,"[4306, 3355, 1884, 4886]"
41381,"[66097, 2324, 1206, 551]"
41384,"[69481, 88810, 48516, 58559]"
41399,"[3114, 589, 1029, 6333]"
41403,"[3448, 43936, 4085, 64614]"
41414,"[296, 8961, 60161, 1639]"
41424,"[6377, 30810, 5418, 7348]"
41426,"[1921, 59315, 4973, 7263]"
41427,"[72720, 6502, 96829, 85774]"
41430,"[113378, 79132, 3918, 104879]"
41433,"[5218, 4963, 1748, 1127]"
41437,"[6539, 2205, 934, 1223]"
41439,"[49272, 53121, 1378, 292]"
41443,"[5040, 3977, 54259, 1079]"
41446,"[6016, 1625, 858, 1213]"
41447,"[3552, 1393, 1148, 1663]"
41451,"[161, 33794, 2028, 119145]"
41458,"[106920, 95873, 76173, 80862]"
41462,"[59784, 69481, 4011, 318]"
41463,"[1080, 474, 1370, 745]"
41466,"[27178, 96588, 4973, 103606]"
41471,"[33672, 4649, 2718, 3911]"
41474,"[2369, 3081, 1198, 3535]"
41481,"[98961, 91529, 59369, 2959]"
41484,"[6323, 69757, 2918, 223]"
41486,"[2021, 3066, 4531, 2987]"
41488,"[480, 5299, 260, 902]"
41491,"[8809, 8866, 2996, 4447]"
41493,"[1344, 60753, 79720, 589]"
41496,"[7569, 7164, 724, 27773]"
41497,"[1219, 3075, 4235, 36]"
41498,"[79702, 5995, 55805, 8798]"
41499,"[1073, 2083, 50740, 71462]"
41504,"[1240, 103042, 260, 60684]"
41506,"[5991, 46578, 40870, 94959]"
41507,"[1409, 5299, 79132, 5502]"
41515,"[8873, 4002, 1259, 48780]"
